Date,Sample,Sample_type,Sample_weight_mg,N_retention_time_min,N_response,N_weight_mg,N_weight%,N_peak_type,N_element,N_C_Response,C_rentention_time_min,C_response,C_weight_mg,C_weight_per,C_peak_type,C_element,C_C_response_ratio,
5/26/21,618,unknown,11.114,1.736,32.985,0.011,0.1,Refer,Nitrogen,0.019,3.024,1776.822,0.247,2.23,Refer,Carbon,1,
5/26/21,619,unknown,13.973,1.736,29.905,0.01,0.07,Refer,Nitrogen,0.021,3.028,1405.629,0.193,1.38,Refer,Carbon,1,
5/26/21,620,unknown,14.581,1.729,41.856,0.015,0.1,Refer,Nitrogen,0.023,3.009,1855.076,0.259,1.78,Refer,Carbon,1,
5/26/21,620,unknown,11.114,1.723,33.474,0.012,0.1,Refer,Nitrogen,0.023,3.029,1433.553,0.197,1.78,Refer,Carbon,1,
5/26/21,blankcell6,blankcell6,0,,,,,,,,,,,,,,,
5/26/21,standard9,standard9,1.621,1.707,202.53,0.077,4.76,Refer,Nitrogen,0.026,2.852,7900.041,1.142,70.45,Refer,Carbon,1,
5/26/21,621,unknown,12.488,1.735,24.139,0.008,0.06,Refer,Nitrogen,0.027,3.044,879.378,0.116,0.93,Refer,Carbon,1,
5/26/21,588,unknown,11.917,1.732,18.821,0.006,0.05,Refer,Nitrogen,0.029,3.051,648.18,0.083,0.69,Refer,Carbon,1,
5/26/21,436,unknown,8.428,1.767,143.459,0.054,0.64,Refer,Nitrogen,0.009,2.779,16258.175,2.363,28.04,Refer,Carbon,1,
5/26/21,927,unknown,13.393,1.729,22.386,0.007,0.05,Refer,Nitrogen,0.023,3.035,978.813,0.131,0.98,Refer,Carbon,1,
5/26/21,928,unknown,10.902,1.731,36.375,0.013,0.12,Refer,Nitrogen,0.015,3.012,2400.184,0.339,3.11,Refer,Carbon,1,
5/26/21,929,unknown,12.151,1.731,15.597,0.005,0.04,Refer,Nitrogen,0.021,3.041,749.676,0.097,0.8,Refer,Carbon,1,
5/26/21,blankcell7,blankcell7,0,,,,,,,,,,,,,,,
8/26/21,bypass1,bypass1,0,1.832,17.619,0.007,3.76,Refer,Nitrogen,0.019,3.115,914.867,0.17,96.24,Refer,Carbon,1,
8/26/21,bypass2,bypass2,0,1.788,187.756,0.098,6.83,Refer,Nitrogen,0.028,2.908,6796.039,1.335,93.17,Refer,Carbon,1,
8/26/21,bypass3,bypass3,0,1.912,6.438,0.001,100,Refer,Nitrogen,0.184,3.157,35.084,N/A,N/A,Error,Carbon,1,
8/26/21,blankcell1,blankcell1,0,,,,,,,,,,,,,,,
8/26/21,blankcap1,blankcap1,0,1.993,8.641,0.002,100,Refer,Nitrogen,1.354,3.212,6.384,N/A,N/A,Error,Carbon,1,
8/26/21,standard1,standard1,0.298,1.753,32.252,0.014,4.86,Refer,Nitrogen,0.029,3.029,1109.103,0.209,69.97,Refer,Carbon,1,
8/26/21,standard2,standard2,0.841,1.751,82.437,0.041,4.92,Refer,Nitrogen,0.027,2.972,3050.584,0.593,70.53,Refer,Carbon,1,
8/26/21,standard3,standard3,1.171,1.753,111.572,0.057,4.87,Refer,Nitrogen,0.027,2.943,4196.964,0.82,70.05,Refer,Carbon,1,
8/26/21,standard4,standard4,1.615,1.751,154.277,0.08,4.95,Refer,Nitrogen,0.027,2.892,5684.452,1.115,69.04,Refer,Carbon,1,
8/26/21,blankcell2,blankcell2,0,,,,,,,,3.147,5.453,N/A,N/A,Error,Carbon,1,
8/26/21,20,unknown,14.462,1.76,14.556,0.005,0.03,Refer,Nitrogen,0.02,3.056,728.12,0.133,0.92,Refer,Carbon,1,
8/26/21,40,unknown,17.914,1.757,26.724,0.012,0.06,Refer,Nitrogen,0.02,3.019,1324.378,0.251,1.4,Refer,Carbon,1,
8/26/21,50,unknown,14.66,1.761,17.187,0.006,0.04,Refer,Nitrogen,0.025,3.035,685.436,0.125,0.85,Refer,Carbon,1,
8/26/21,60,unknown,16.115,1.759,16.282,0.006,0.04,Refer,Nitrogen,0.023,3.043,714.95,0.13,0.81,Refer,Carbon,1,
8/26/21,70,unknown,17.051,1.759,21.213,0.009,0.05,Refer,Nitrogen,0.026,3.047,830.358,0.153,0.9,Refer,Carbon,1,
8/26/21,80,unknown,16.346,1.768,61.151,0.03,0.18,Refer,Nitrogen,0.018,2.969,3412.52,0.665,4.07,Refer,Carbon,1,
8/26/21,90,unknown,14.877,1.763,52.02,0.025,0.17,Refer,Nitrogen,0.019,2.993,2762.496,0.536,3.6,Refer,Carbon,1,
8/26/21,100,unknown,17.241,1.769,22.519,0.009,0.05,Refer,Nitrogen,0.026,3.073,866.982,0.161,0.93,Refer,Carbon,1,
8/26/21,110,unknown,17.35,1.788,12.385,0.004,0.02,Refer,Nitrogen,0.04,3.093,307.671,0.05,0.29,Refer,Carbon,1,
8/26/21,140,unknown,17.055,1.775,31.523,0.014,0.08,Refer,Nitrogen,0.025,3.076,1281.336,0.243,1.42,Refer,Carbon,1,
8/26/21,140,unknown,14.602,1.791,28.459,0.012,0.09,Refer,Nitrogen,0.025,3.085,1130.425,0.213,1.46,Refer,Carbon,1,
8/26/21,blankcell3,blankcell3,0,,,,,,,,,,,,,,,
8/26/21,standard5,standard5,0.309,1.784,29.304,0.013,4.18,Refer,Nitrogen,0.025,3.089,1190.275,0.225,72.68,Refer,Carbon,1,
8/26/21,180,unknown,18.269,1.792,17.481,0.007,0.04,Refer,Nitrogen,0.025,3.104,690.756,0.126,0.69,Refer,Carbon,1,
8/26/21,190,unknown,20.069,1.805,22.602,0.009,0.05,Refer,Nitrogen,0.025,3.124,909.568,0.169,0.84,Refer,Carbon,1,
8/26/21,220,unknown,15.14,1.813,16.18,0.006,0.04,Refer,Nitrogen,0.034,3.128,480.465,0.084,0.55,Refer,Carbon,1,
8/26/21,250,unknown,16.085,1.801,20.489,0.008,0.05,Refer,Nitrogen,0.029,3.124,716.439,0.131,0.81,Refer,Carbon,1,
8/26/21,260,unknown,16.789,1.813,23.995,0.01,0.06,Refer,Nitrogen,0.027,3.135,895.984,0.166,0.99,Refer,Carbon,1,
8/26/21,270,unknown,10.882,1.803,74.201,0.037,0.34,Refer,Nitrogen,0.018,3.015,4020.641,0.785,7.22,Refer,Carbon,1,
8/26/21,280,unknown,14.193,1.819,16.239,0.006,0.04,Refer,Nitrogen,0.034,3.159,474.035,0.083,0.58,Refer,Carbon,1,
8/26/21,300,unknown,13.739,1.812,25.047,0.011,0.08,Refer,Nitrogen,0.02,3.111,1237.672,0.234,1.7,Refer,Carbon,1,
8/26/21,320,unknown,8.014,1.816,101.097,0.051,0.64,Refer,Nitrogen,0.011,2.915,8834.227,1.739,21.7,Refer,Carbon,1,
8/26/21,343,unknown,18.86,1.812,143.909,0.074,0.39,Refer,Nitrogen,0.017,2.9,8534.747,1.68,8.91,Refer,Carbon,1,
8/26/21,343,unknown,19.02,1.809,110.588,0.057,0.3,Refer,Nitrogen,0.015,2.919,7281.391,1.431,7.53,Refer,Carbon,1,
8/26/21,blankcell4,blankcell4,0,,,,,,,,,,,,,,,
8/26/21,standard6,standard6,1.003,1.772,93.817,0.048,4.74,Refer,Nitrogen,0.026,2.963,3677.064,0.717,71.51,Refer,Carbon,1,
8/26/21,365,unknown,17.593,1.791,17.673,0.007,0.04,Refer,Nitrogen,0.022,3.076,805.698,0.148,0.84,Refer,Carbon,1,
8/26/21,376,unknown,20.945,1.789,75.194,0.038,0.18,Refer,Nitrogen,0.006,2.805,11705.486,2.308,11.02,Refer,Carbon,1,
8/26/21,383,unknown,9.671,1.772,100.198,0.051,0.53,Refer,Nitrogen,0.012,2.845,8349.032,1.643,16.99,Refer,Carbon,1,
8/26/21,398,unknown,15.411,1.78,19.745,0.008,0.05,Refer,Nitrogen,0.018,3.055,1086.244,0.204,1.32,Refer,Carbon,1,
8/26/21,429,unknown,13.946,1.779,25.146,0.011,0.08,Refer,Nitrogen,0.027,3.055,927.419,0.173,1.24,Refer,Carbon,1,
8/26/21,bl,blank,,,,,,,,,,,,,,,,
8/26/21,461,unknown,15.401,1.779,100.768,0.051,0.33,Refer,Nitrogen,0.021,2.968,4692.266,0.918,5.96,Refer,Carbon,1,
8/26/21,466,unknown,22.888,1.804,352.329,0.186,0.81,Refer,Nitrogen,0.031,2.825,11459.428,2.259,9.87,Refer,Carbon,1,
8/26/21,467,unknown,14.833,1.8,215.596,0.113,0.76,Refer,Nitrogen,0.013,2.755,16987.154,3.354,22.61,Refer,Carbon,1,
8/26/21,467,unknown,13.755,1.804,205.891,0.108,0.78,Refer,Nitrogen,0.013,2.771,16184.856,3.195,23.23,Refer,Carbon,1,
8/26/21,blankcell5,blankcell5,0,,,,,,,,,,,,,,,
8/26/21,standard7,standard7,1.355,1.789,124.435,0.064,4.72,Refer,Nitrogen,0.025,2.971,5016.276,0.983,72.51,Refer,Carbon,1,
8/31/21,610,610,17.687,1.413,10.423,0.006,0.04,Refer,Nitrogen,0.032,2.791,327.529,0.1,0.57,Refer,Carbon,1,
8/31/21,bypass1,bypass1,0,1.475,318.717,0.301,11.17,Refer,Nitrogen,0.042,2.489,7654.005,2.397,88.83,Refer,Carbon,1,
8/31/21,bypass2,bypass2,0,1.396,10.322,0.006,7.4,Refer,Nitrogen,0.039,2.725,262.1,0.08,92.6,Refer,Carbon,1,
8/31/21,bypass3,bypass3,0,1.396,26.267,0.022,5.71,Refer,Nitrogen,0.023,2.696,1147.008,0.357,94.29,Refer,Carbon,1,
8/31/21,blankcell1,blankcell1,0,,,,,,,,2.759,7.515,N/A,N/A,Error,Carbon,1,
8/31/21,blankcap1,blankcap1,0,,,,,,,,2.735,15.369,0.002,100,Refer,Carbon,1,
8/31/21,standard1,standard1,0.339,1.369,19.322,0.015,4.42,Refer,Nitrogen,0.026,2.684,748.444,0.232,68.5,Refer,Carbon,1,
8/31/21,standard2,standard2,0.949,1.367,51.066,0.045,4.78,Refer,Nitrogen,0.025,2.628,2081.566,0.65,68.52,Refer,Carbon,1,
8/31/21,standard3,standard3,1.572,1.367,83.242,0.076,4.84,Refer,Nitrogen,0.024,2.564,3457.875,1.082,68.81,Refer,Carbon,1,
8/31/21,standard4,standard4,0.996,1.363,53.013,0.047,4.74,Refer,Nitrogen,0.024,2.608,2186.051,0.683,68.57,Refer,Carbon,1,
8/31/21,blankcap2,blankcap2,0,,,,,,,,2.737,5.574,N/A,N/A,Error,Carbon,1,
8/31/21,440,unknown,11.673,1.369,10.899,0.007,0.06,Refer,Nitrogen,0.022,2.695,500.868,0.155,1.32,Refer,Carbon,1,
8/31/21,469,unknown,10.616,1.376,175.3,0.164,1.55,Refer,Nitrogen,0.038,2.54,4562.177,1.428,13.45,Refer,Carbon,1,
8/31/21,470,unknown,13.477,1.385,220.36,0.207,1.54,Refer,Nitrogen,0.015,2.352,14561.691,4.563,33.86,Refer,Carbon,1,
8/31/21,471,unknown,15.616,1.379,224.565,0.211,1.35,Refer,Nitrogen,0.03,2.479,7371.766,2.309,14.79,Refer,Carbon,1,
8/31/21,474,unknown,9.451,1.371,72.243,0.066,0.69,Refer,Nitrogen,0.023,2.581,3092.708,0.967,10.23,Refer,Carbon,1,
8/31/21,518,unknown,14.025,1.38,119.18,0.11,0.79,Refer,Nitrogen,0.015,2.472,7757.934,2.43,17.33,Refer,Carbon,1,
8/31/21,529,unknown,19.321,1.377,11.095,0.007,0.04,Refer,Nitrogen,0.023,2.719,476.991,0.147,0.76,Refer,Carbon,1,
8/31/21,538,unknown,16.087,1.385,217.62,0.205,1.27,Refer,Nitrogen,0.017,2.372,13028.423,4.083,25.38,Refer,Carbon,1,
8/31/21,555,unknown,14.154,1.392,66.593,0.06,0.43,Refer,Nitrogen,0.006,2.411,12063.541,3.78,26.71,Refer,Carbon,1,
8/31/21,560,unknown,17.144,1.391,204.932,0.193,1.12,Refer,Nitrogen,0.014,2.369,14581.219,4.57,26.65,Refer,Carbon,1,
8/31/21,560,unknown,13.695,1.395,172.162,0.161,1.18,Refer,Nitrogen,0.014,2.411,12147.939,3.807,27.8,Refer,Carbon,1,
8/31/21,blankcell2,blankcell2,0,1.464,3.579,N/A,N/A,Error,Nitrogen,0.467,2.76,7.663,N/A,N/A,Error,Carbon,1,
8/31/21,standard5,standard5,1.725,1.393,91.172,0.084,4.85,Refer,Nitrogen,0.023,2.619,4016.943,1.257,72.87,Refer,Carbon,1,
8/31/21,570,unknown,19.522,1.405,71.503,0.065,0.33,Refer,Nitrogen,0.017,2.627,4109.071,1.286,6.59,Refer,Carbon,1,
8/31/21,580,unknown,12.841,1.424,204.729,0.192,1.5,Refer,Nitrogen,0.011,2.348,18006.658,5.644,43.95,Refer,Carbon,1,
8/31/21,590,unknown,14.529,1.409,9.352,0.005,0.04,Refer,Nitrogen,0.015,2.765,606.248,0.188,1.29,Refer,Carbon,1,
8/31/21,620,unknown,12.775,1.412,20.207,0.016,0.12,Refer,Nitrogen,0.026,2.757,787.54,0.244,1.91,Refer,Carbon,1,
8/31/21,621,unknown,16.419,1.42,14.531,0.01,0.06,Refer,Nitrogen,0.027,2.775,529.453,0.164,1,Refer,Carbon,1,
8/31/21,630,unknown,19.774,1.413,15.976,0.012,0.06,Refer,Nitrogen,0.023,2.777,684.518,0.212,1.07,Refer,Carbon,1,
8/31/21,640,unknown,11.955,1.391,15.954,0.012,0.1,Refer,Nitrogen,0.021,2.707,765.539,0.238,1.99,Refer,Carbon,1,
8/31/21,680,unknown,11.961,1.381,10.178,0.006,0.05,Refer,Nitrogen,0.027,2.712,376.688,0.116,0.97,Refer,Carbon,1,
8/31/21,720,unknown,14.124,1.391,102.807,0.095,0.67,Refer,Nitrogen,0.012,2.467,8657.161,2.712,19.2,Refer,Carbon,1,
8/31/21,720,unknown,10.384,1.385,94.52,0.087,0.84,Refer,Nitrogen,0.014,2.5,6563.466,2.056,19.8,Refer,Carbon,1,
8/31/21,standard6,standard6,1.157,1.364,69.022,0.063,5.4,Refer,Nitrogen,0.027,2.605,2593.172,0.811,70.06,Refer,Carbon,1,
8/31/21,730,unknown,8.943,1.391,18.83,0.015,0.16,Refer,Nitrogen,0.061,2.696,308.615,0.094,1.05,Refer,Carbon,1,
8/31/21,740,unknown,15.225,1.376,10.228,0.006,0.04,Refer,Nitrogen,0.034,2.699,302.934,0.093,0.61,Refer,Carbon,1,
8/31/21,750,unknown,15.569,1.373,22.615,0.018,0.12,Refer,Nitrogen,0.022,2.675,1016.323,0.316,2.03,Refer,Carbon,1,
8/31/21,770,unknown,15.21,1.367,8.985,0.005,0.03,Refer,Nitrogen,0.028,2.7,325.782,0.1,0.66,Refer,Carbon,1,
8/31/21,774,unknown,11.835,1.376,84.546,0.077,0.65,Refer,Nitrogen,0.011,2.465,7487.661,2.345,19.82,Refer,Carbon,1,
8/31/21,775,unknown,13.09,1.383,167.96,0.157,1.2,Refer,Nitrogen,0.018,2.46,9173.955,2.874,21.96,Refer,Carbon,1,
8/31/21,777,unknown,14.018,1.389,179.607,0.168,1.2,Refer,Nitrogen,0.02,2.492,8836.123,2.768,19.75,Refer,Carbon,1,
8/31/21,780,unknown,10.551,1.388,85.588,0.078,0.74,Refer,Nitrogen,0.012,2.511,7117.731,2.229,21.13,Refer,Carbon,1,
8/31/21,790,unknown,12.653,1.387,20.311,0.016,0.13,Refer,Nitrogen,0.024,2.711,860.92,0.267,2.11,Refer,Carbon,1,
8/31/21,810,unknown,9.849,1.392,61.702,0.056,0.56,Refer,Nitrogen,0.017,2.624,3570.917,1.117,11.34,Refer,Carbon,1,
8/31/21,810,unknown,13.756,1.404,78.839,0.072,0.52,Refer,Nitrogen,0.015,2.588,5232.388,1.638,11.91,Refer,Carbon,1,
8/31/21,blankcell4,blankcell4,0,1.479,3.514,N/A,N/A,Error,Nitrogen,1.145,2.773,3.068,N/A,N/A,Error,Carbon,1,
8/31/21,standard7,standard7,0.585,1.387,36.162,0.031,5.31,Refer,Nitrogen,0.026,2.705,1401.486,0.437,74.7,Refer,Carbon,1,
8/31/21,820,unknown,14.893,1.405,46.704,0.041,0.28,Refer,Nitrogen,0.021,2.693,2238.9,0.7,4.7,Refer,Carbon,1,
8/31/21,870,unknown,11.151,1.407,67.83,0.061,0.55,Refer,Nitrogen,0.012,2.576,5426.662,1.699,15.24,Refer,Carbon,1,
8/31/21,876,unknown,12.759,1.421,89.239,0.082,0.64,Refer,Nitrogen,0.007,2.489,12329.472,3.863,30.28,Refer,Carbon,1,
8/31/21,890,unknown,11.628,1.416,136.913,0.127,1.1,Refer,Nitrogen,0.018,2.545,7451.482,2.334,20.07,Refer,Carbon,1,
8/31/21,900,unknown,5.214,1.399,6.882,0.003,0.06,Refer,Nitrogen,0.045,2.772,152.238,0.045,0.87,Refer,Carbon,1,
8/31/21,909,unknown,9.839,1.429,70.87,0.064,0.65,Refer,Nitrogen,0.008,2.547,8434.89,2.642,26.86,Refer,Carbon,1,
8/31/21,910,unknown,6.292,1.409,8.586,0.005,0.07,Refer,Nitrogen,0.016,2.765,553.113,0.171,2.72,Refer,Carbon,1,
8/31/21,920,unknown,19.889,1.408,19.112,0.015,0.07,Refer,Nitrogen,0.022,2.732,877.242,0.273,1.37,Refer,Carbon,1,
8/31/21,930,unknown,17.241,1.401,26.644,0.022,0.13,Refer,Nitrogen,0.019,2.696,1419.249,0.443,2.57,Refer,Carbon,1,
8/31/21,930,unknown,19.043,1.401,27.449,0.023,0.12,Refer,Nitrogen,0.018,2.711,1511.283,0.471,2.48,Refer,Carbon,1,
8/31/21,blankcell8,blankcell8,0,1.443,3.429,N/A,N/A,Error,Nitrogen,???,,,,,,,,
8/31/21,standard10,standard10,0.458,1.444,59.179,0.053,11.59,Refer,Nitrogen,0.054,2.708,1089.653,0.339,74.06,Refer,Carbon,1,
9/14/21,BYPASS1,BYPASS1,0,1.509,14.877,0.011,2.86,Refer,Nitrogen,0.009,2.72,1573.113,0.389,97.14,Refer,Carbon,1,
9/14/21,BYPASS2,BYPASS2,0,1.529,161.699,0.111,4.85,Refer,Nitrogen,0.019,2.564,8580.24,2.174,95.15,Refer,Carbon,1,
9/14/21,BYPASS3,BYPASS3,0,1.509,59.133,0.041,4.01,Refer,Nitrogen,0.015,2.639,3932.812,0.99,95.99,Refer,Carbon,1,
9/14/21,BLANKCELL1,BLANKCELL1,0,,,,,,,,,,,,,,,
9/14/21,BLANKCAP1,BLANKCAP1,0,,,,,,,,2.795,4.456,N/A,N/A,Error,Carbon,1,
9/14/21,STANDARD1,STANDARD1,0.162,1.471,12.459,0.01,6.08,Refer,Nitrogen,0.027,2.709,468.178,0.108,66.58,Refer,Carbon,1,
9/14/21,STANDARD2,STANDARD2,0.534,1.473,35.634,0.026,4.78,Refer,Nitrogen,0.023,2.679,1583.247,0.392,73.39,Refer,Carbon,1,
9/14/21,STANDARD3,STANDARD3,0.832,1.475,55.328,0.039,4.67,Refer,Nitrogen,0.023,2.647,2360.065,0.59,70.89,Refer,Carbon,1,
9/14/21,STANDARD4,STANDARD4,1.399,1.476,95.91,0.066,4.74,Refer,Nitrogen,0.025,2.588,3911.409,0.985,70.41,Refer,Carbon,1,
9/14/21,BLANKCAP2,BLANKCAP2,0,,,,,,,,2.763,6.651,N/A,N/A,Error,Carbon,1,
9/14/21,948,unknown,12.56,1.492,59.54,0.042,0.33,Refer,Nitrogen,0.01,2.553,6230.433,1.576,12.55,Refer,Carbon,1,
9/14/21,949,unknown,11.41,1.5,67.792,0.047,0.41,Refer,Nitrogen,0.015,2.604,4581.19,1.156,10.13,Refer,Carbon,1,
9/14/21,950,unknown,16.012,1.493,244.475,0.167,1.04,Refer,Nitrogen,0.017,2.413,14418.112,3.661,22.87,Refer,Carbon,1,
9/14/21,951,unknown,7.653,1.488,111.336,0.077,1,Refer,Nitrogen,0.013,2.507,8714.585,2.209,28.86,Refer,Carbon,1,
9/14/21,952,unknown,13.963,1.489,15.665,0.012,0.09,Refer,Nitrogen,0.025,2.729,621.088,0.147,1.05,Refer,Carbon,1,
9/14/21,953,unknown,6.992,1.484,137.912,0.095,1.35,Refer,Nitrogen,0.018,2.512,7475.921,1.893,27.07,Refer,Carbon,1,
9/14/21,954,unknown,10.805,1.501,105.444,0.073,0.67,Refer,Nitrogen,0.008,2.443,12444.29,3.159,29.23,Refer,Carbon,1,
9/14/21,955,unknown,17.173,1.5,244.098,0.166,0.97,Refer,Nitrogen,0.018,2.44,13651.013,3.466,20.18,Refer,Carbon,1,
9/14/21,956,unknown,15.16,1.493,12.42,0.01,0.06,Refer,Nitrogen,0.03,2.736,414.606,0.094,0.62,Refer,Carbon,1,
9/14/21,957,unknown,11.886,1.5,232.122,0.158,1.33,Refer,Nitrogen,0.014,2.379,16933.549,4.302,36.2,Refer,Carbon,1,
9/14/21,957,unknown,13.365,1.505,260.68,0.178,1.33,Refer,Nitrogen,0.014,2.379,18542.246,4.712,35.26,Refer,Carbon,1,
9/14/21,BLANKCELL2,BLANKCELL2,0,,,,,,,,,,,,,,,
9/14/21,STANDARD5,STANDARD5,0.347,1.464,23.15,0.017,4.92,Refer,Nitrogen,0.023,2.688,1003.149,0.244,70.36,Refer,Carbon,1,
9/14/21,958,unknown,14.929,1.5,229.424,0.157,1.05,Refer,Nitrogen,0.02,2.468,11609.223,2.946,19.73,Refer,Carbon,1,
9/14/21,959,unknown,15.898,1.5,228.428,0.156,0.98,Refer,Nitrogen,0.017,2.429,13092.727,3.324,20.91,Refer,Carbon,1,
9/14/21,960,unknown,10.606,1.481,147.27,0.101,0.95,Refer,Nitrogen,0.019,2.515,7592.974,1.923,18.13,Refer,Carbon,1,
9/14/21,961,unknown,15.294,1.497,232.893,0.159,1.04,Refer,Nitrogen,???,,,,,,,,
9/14/21,962,unknown,19.199,1.505,268.385,0.183,0.95,Refer,Nitrogen,???,,,,,,,,
9/14/21,963,unknown,15.026,1.489,135.21,0.093,0.62,Refer,Nitrogen,0.012,2.456,11278.01,2.862,19.04,Refer,Carbon,1,
9/14/21,964,unknown,11.445,1.503,210.981,0.144,1.26,Refer,Nitrogen,0.013,2.404,15666.451,3.979,34.77,Refer,Carbon,1,
9/14/21,965,unknown,18.414,1.492,11.954,0.01,0.05,Refer,Nitrogen,0.021,2.72,557.034,0.13,0.71,Refer,Carbon,1,
9/14/21,966,unknown,14.659,1.489,17.497,0.013,0.09,Refer,Nitrogen,0.02,2.723,873.228,0.211,1.44,Refer,Carbon,1,
9/14/21,967,unknown,9.908,1.492,7.838,0.007,0.07,Refer,Nitrogen,0.031,2.743,250.197,0.052,0.53,Refer,Carbon,1,
9/14/21,967,unknown,9.143,1.491,7.924,0.007,0.07,Refer,Nitrogen,0.035,2.735,226.965,0.046,0.51,Refer,Carbon,1,
9/14/21,BLANKCELL3,BLANKCELL3,0,,,,,,,,2.929,10.891,N/A,N/A,Error,Carbon,1,
9/14/21,STANDARD6,STANDARD6,2.287,1.473,164.633,0.113,4.93,Refer,Nitrogen,0.026,2.536,6338.424,1.603,70.1,Refer,Carbon,1,
9/14/21,968,unknown,17.266,1.496,10.228,0.008,0.05,Refer,Nitrogen,0.025,2.736,401.808,0.091,0.53,Refer,Carbon,1,
9/14/21,969,unknown,18.061,1.496,20.523,0.015,0.08,Refer,Nitrogen,0.025,2.729,806.274,0.194,1.07,Refer,Carbon,1,
9/14/21,970,unknown,13.539,1.501,51.99,0.037,0.27,Refer,Nitrogen,0.022,2.685,2355.634,0.589,4.35,Refer,Carbon,1,
9/14/21,971,unknown,11.358,1.515,188.698,0.129,1.14,Refer,Nitrogen,0.016,2.469,12113.881,3.075,27.07,Refer,Carbon,1,
9/14/21,972,unknown,11.205,1.504,35.182,0.025,0.22,Refer,Nitrogen,0.022,2.719,1632.821,0.405,3.61,Refer,Carbon,1,
9/14/21,973,unknown,14.252,1.505,10.741,0.009,0.06,Refer,Nitrogen,0.04,2.748,265.459,0.056,0.39,Refer,Carbon,1,
9/14/21,974,unknown,18.042,1.504,13.267,0.01,0.06,Refer,Nitrogen,0.033,2.735,397.652,0.09,0.5,Refer,Carbon,1,
9/14/21,975,unknown,11.641,1.493,28.649,0.021,0.18,Refer,Nitrogen,0.022,2.717,1329.906,0.327,2.81,Refer,Carbon,1,
9/14/21,976,unknown,15.552,1.497,39.39,0.028,0.18,Refer,Nitrogen,0.022,2.693,1768.19,0.439,2.82,Refer,Carbon,1,
9/14/21,977,unknown,12.454,1.492,11.365,0.009,0.07,Refer,Nitrogen,0.027,2.735,426.431,0.097,0.78,Refer,Carbon,1,
9/14/21,978,unknown,9.092,1.499,11.146,0.009,0.1,Refer,Nitrogen,0.023,2.751,494.021,0.114,1.26,Refer,Carbon,1,
9/14/21,979,unknown,20.793,1.499,34.91,0.025,0.12,Refer,Nitrogen,0.019,2.692,1852.761,0.461,2.22,Refer,Carbon,1,
9/14/21,980,unknown,9.793,1.493,20.604,0.015,0.16,Refer,Nitrogen,0.019,2.716,1065.659,0.26,2.66,Refer,Carbon,1,
9/14/21,980,unknown,10.25,1.491,22.088,0.016,0.16,Refer,Nitrogen,0.019,2.717,1173.804,0.288,2.81,Refer,Carbon,1,
9/14/21,BLANKCELL4,BLANKCELL4,0,,,,,,,,,,,,,,,
9/14/21,STANDARD7,STANDARD7,1.536,1.476,106.264,0.073,4.77,Refer,Nitrogen,0.024,2.58,4344.921,1.095,71.32,Refer,Carbon,1,
12/10/21,bypass,bypass,,,,,30.78,Refer,Nitrogen,0.027,2.944,1349.854,0.185,69.22,Refer,Carbon,1,
12/10/21,bypass,bypass,,,,,1.92,Refer,Nitrogen,0.013,2.625,22416.989,4.157,98.08,Refer,Carbon,1,
12/10/21,bypass,bypass,,,,,2.79,Refer,Nitrogen,0.018,2.659,17068.843,2.824,97.21,Refer,Carbon,1,
12/10/21,blank,blank,,,,,,Refer,Nitrogen,,,,,,,,,
12/10/21,blank,blank,,,,,,Refer,Nitrogen,,2.937,12.214,0.002,100,Refer,Carbon,1,
12/10/21,standard,standard,,,,,19.15,Refer,Nitrogen,0.027,2.881,2169.31,0.298,69.74,Refer,Carbon,1,
12/10/21,standard,standard,,,,,9.51,Refer,Nitrogen,0.026,2.832,4291.872,0.602,70.03,Refer,Carbon,1,
12/10/21,standard,standard,,,,,7.36,Refer,Nitrogen,0.027,2.809,5494.251,0.78,70.37,Refer,Carbon,1,
12/10/21,standard,standard,,,,,6.67,Refer,Nitrogen,0.027,2.807,5997.913,0.856,70.03,Refer,Carbon,1,
12/10/21,blankcap,blankcap,,,,,,Refer,Nitrogen,,2.931,6.791,0.001,100,Refer,Carbon,1,
12/10/21,981,unknown,,,,,0.65,Refer,Nitrogen,0.037,2.929,841.152,0.115,0.91,Refer,Carbon,1,
12/10/21,982,unknown,,,,,0.64,Refer,Nitrogen,0.033,2.927,755.519,0.103,0.8,Refer,Carbon,1,
12/10/21,983,unknown,,,,,0.64,Refer,Nitrogen,0.038,2.931,502.59,0.068,0.53,Refer,Carbon,1,
12/10/21,984,unknown,,,,,0.51,Refer,Nitrogen,0.016,2.688,14492.39,2.3,14.38,Refer,Carbon,1,
12/10/21,985,unknown,,,,,0.5,Refer,Nitrogen,0.024,2.903,2744.336,0.38,2.31,Refer,Carbon,1,
12/10/21,986,unknown,,,,,0.59,Refer,Nitrogen,0.063,2.936,1210.563,0.165,1.18,Refer,Carbon,1,
12/10/21,987,unknown,,,,,0.51,Refer,Nitrogen,0.099,2.889,2764.894,0.382,2.4,Refer,Carbon,1,
12/10/21,988,unknown,,,,,0.45,Refer,Nitrogen,0.491,2.913,1606.489,0.22,1.25,Refer,Carbon,1,
12/10/21,989,unknown,,,,,0.7,Refer,Nitrogen,0.182,2.873,3694.263,0.515,4.51,Refer,Carbon,1,
12/10/21,990,unknown,,,,,0.55,Refer,Nitrogen,0.02,2.629,22814.879,4.278,28.96,Refer,Carbon,1,
